observation_date,NJUCSFRCONDOSMSAMID_20220120,NJUCSFRCONDOSMSAMID_20220217,NJUCSFRCONDOSMSAMID_20220317,NJUCSFRCONDOSMSAMID_20220421,NJUCSFRCONDOSMSAMID_20220519,NJUCSFRCONDOSMSAMID_20220616,NJUCSFRCONDOSMSAMID_20220721,NJUCSFRCONDOSMSAMID_20220818,NJUCSFRCONDOSMSAMID_20220915,NJUCSFRCONDOSMSAMID_20221020,NJUCSFRCONDOSMSAMID_20221117,NJUCSFRCONDOSMSAMID_20221215,NJUCSFRCONDOSMSAMID_20230119,NJUCSFRCONDOSMSAMID_20230216,NJUCSFRCONDOSMSAMID_20230316,NJUCSFRCONDOSMSAMID_20230420,NJUCSFRCONDOSMSAMID_20230518,NJUCSFRCONDOSMSAMID_20230615,NJUCSFRCONDOSMSAMID_20230720,NJUCSFRCONDOSMSAMID_20230817,NJUCSFRCONDOSMSAMID_20230921,NJUCSFRCONDOSMSAMID_20231019,NJUCSFRCONDOSMSAMID_20231116,NJUCSFRCONDOSMSAMID_20231221,NJUCSFRCONDOSMSAMID_20240118,NJUCSFRCONDOSMSAMID_20240215,NJUCSFRCONDOSMSAMID_20240321,NJUCSFRCONDOSMSAMID_20240418,NJUCSFRCONDOSMSAMID_20240516,NJUCSFRCONDOSMSAMID_20240620,NJUCSFRCONDOSMSAMID_20240718,NJUCSFRCONDOSMSAMID_20240815,NJUCSFRCONDOSMSAMID_20240919,NJUCSFRCONDOSMSAMID_20241017
2016-04-01,306370,306485,306782,307675,309238,309579,309420,308801,307692,306864,306162,305444,304987,290238.57975409400,281330.36812409400,285870.35242535300,287626.48159383600,292382.73808839200,300119.91105444700,299576.34414156200,308193.45991878300,307805.41429771700,306656.05397681700,304671.82422018600,302918.50666463300,302620.44984990300,304208.58438296000,306951.44731708900,309389.95869372500,309737.49855324900,312270.19933250500,312466.92646115800,309224.98331899100,307558.59568505100
2016-05-01,306979,307094,307391,308286,309852,310194,310035,309415,308303,307473,306770,306051,305593,290876.09822915100,281948.31942273100,286498.27594708700,288258.26251037400,293024.96627693000,300779.13419491200,300234.37331963300,308775.61978330200,308386.84116619400,307235.30976921400,305247.33191576600,303490.70244337000,303192.08261632000,304783.21704491300,307531.26109065500,309974.37867617400,310322.57501866600,312860.05992521400,313057.15866019000,309809.09167236800,308139.55632724800
2016-06-01,307549,307664,307962,308858,310427,310770,310610,309989,308875,308044,307340,306619,306161,291788.14081331900,282832.36893870600,287396.59186078800,289162.09686544200,293943.74664113300,301722.22776803500,301175.75879394900,309636.50086186000,309246.63831152100,308091.89639036900,306098.37596034100,304336.84892162800,304037.39652833200,305632.96711520700,308388.67283813600,310838.60195140200,311187.76908181900,313732.32861668300,313929.97687228400,310672.85411958800,308998.66403071100
2016-07-01,307942,308057,308355,309253,310824,311167,311007,310385,309270,308437,307732,307011,306552,292501.17341367000,283523.51662869000,288098.89298466300,289868.71229291100,294662.04682098300,302459.53595352000,301911.73159207900,310274.82238927200,309884.15612988100,308727.03368632600,306729.40357606900,304964.24511591000,304664.17539581700,306263.03528176200,309024.42194437700,311479.40163304200,311829.28857812900,314379.09377080300,314577.14948203700,311313.31210892400,309635.67064538100
2016-08-01,308060,308175,308474,309372,310944,311286,311127,310504,309389,308556,307851,307129,306670,293028.25268056100,284034.41839891900,288618.03946033100,290391.04793548900,295193.01992377900,303004.55992253200,302455.76843232900,310681.35030858300,310290.17219089700,309131.53366371200,307131.28622084000,305363.81501680200,305063.35213970700,306664.30688200400,309429.31156546200,311887.50781477800,312237.85318833500,314790.99918382200,314989.31439138100,311721.20067703600,310041.36113603300
2016-09-01,308178,308293,308592,309490,311062,311405,311246,310623,309507,308674,307968,307247,306787,293333.11255933700,284329.92129861900,288918.31105434100,290693.16412688500,295500.13197678500,303319.79892273600,302770.43648244300,310840.35914675700,310448.98082143700,309289.74929513600,307288.47811195400,305520.10230407500,305219.48564802700,306821.25976990100,309587.67960165100,312047.13397260600,312397.65865531900,314952.11136837400,315150.52807501200,311880.74171773400,310200.04242337500
2016-10-01,308458,308573,308872,309771,311345,311688,311528,310905,309789,308955,308248,307526,307066,293732.49004484000,284717.04080255400,289311.67772057900,291088.94728252300,295902.45989212000,303732.77343331900,303182.66302772400,311110.00210787100,310718.28427576800,309558.04715732900,307555.03994254100,305785.13013151500,305484.25270120500,307087.41630518600,309856.23590779300,312317.82376798100,312668.65251839500,315225.32112836700,315423.90995444400,312151.28717374300,310469.12993249500
2016-11-01,308827,308942,309241,310141,311717,312061,311900,311277,310159,309324,308616,307893,307433,294278.95169497600,285246.73005795500,289849.91486549500,291630.49087017400,296452.95856690900,304297.83966942200,303746.70583519700,311526.99648235500,311134.75361366900,309972.96137855700,307967.26944539000,306194.98734665400,305893.70663713300,307499.01903157400,310271.54980447600,312736.43703878500,313087.73602035400,315647.83144534500,315846.68644873100,312569.67722824900,310885.26531790700
2016-12-01,309238,309354,309653,310555,312132,312476,312316,311692,310572,309736,309028,308303,307842,295365.93505370100,286300.35094017500,290920.53861269800,292707.69156239700,297547.97209319400,305421.82997152000,304868.66040452200,312509.16467057700,312115.68515636100,310950.23007537100,308938.21468762600,307160.34501825400,306858.11444457400,308468.48799513900,311249.75987734000,313722.41829635100,314074.82483741900,316642.99161517700,316842.47355960100,313555.13273304600,311865.41028521300
2017-01-01,309848,309964,310264,311167,312748,313093,312933,312307,311185,310347,309638,308912,308450,296398.24366478100,287300.97519150300,291937.31049296000,293730.70957046300,298587.90695821300,306489.28409426500,305934.18119088800,313426.79715619200,313032.16225318900,311863.28500234400,309845.36165768100,308062.27156232400,307759.15353757400,309374.25568893200,312163.69432500500,314643.61330449700,314997.05463022600,317572.76241327400,317772.83010408000,314475.83653426200,312781.15249046700
2017-02-01,310502,310618,310919,311824,313408,313753,313592,312965,311841,311002,310291,309563,309100,297485.92684502000,288355.27441581000,293008.62352903300,294808.60378592500,299683.62547599300,307613.99804368200,307056.85809688800,314404.32414301100,314008.45843820400,312835.93565013100,310811.71873215300,309023.06747003000,308719.00406967000,310339.14346083600,313137.28190040200,315624.93534213400,315979.47899362900,318563.21998855000,318763.91165780500,315456.63530355700,313756.66581703000
2017-03-01,311795,311912,312214,313123,314713,315060,314899,314269,313140,312297,311583,310853,310388,298354.74802997700,289197.42911490300,293864.36854593900,295669.60572707000,300558.86513979700,308512.39872140200,307953.63162204300,315173.59823782900,314776.76394191600,313601.37226389200,311572.20255895200,309779.17488411700,309474.36751149300,311098.47100610100,313903.45583819500,316397.19598803700,316752.60712520400,319342.66993208000,319543.85264706900,316228.48415849500,314524.35524289000
2017-04-01,312977,313093,313397,314309,315906,316254,316092,315460,314326,313480,312763,312030,311564,299695.68818402000,290497.21216748400,295185.12691907600,296998.47764637900,301909.71158544900,309898.99191691000,309337.71346740400,316435.06479164300,316036.64218632100,314856.54606192800,312819.25470679600,311019.05052842600,310713.02317954800,312343.62706711300,315159.83871061900,317663.55993061000,318020.39358306700,320620.82298670500,320822.81092544300,317494.17284041400,315783.22323410900
2017-05-01,314680,314797,315102,316019,317625,317975,317812,317176,316037,315186,314465,313728,313259,301215.87510193800,291970.74041310000,296682.43430786500,298504.98313898500,303441.12899330500,311470.93443047300,310906.80893247800,317908.96983885300,317508.69144334100,316323.09861574700,314276.31787607700,312467.72862816300,312160.27585175100,313798.47483722800,316627.80395416600,319143.18711606400,319501.68284387100,322114.22464101300,322317.15340798200,318973.01104729000,317254.09210528000
2017-06-01,315477,315595,315900,316820,318429,318780,318617,317980,316837,315985,315262,314523,314053,302833.97403372000,293539.17548649800,298276.18008859400,300108.51945388000,305071.18174705400,313144.12242600100,312576.96650716400,319482.93318240400,319080.67301354900,317889.21033065700,315832.29600508000,314014.75245436300,313705.77748309000,315352.08717130700,318195.42426140500,320723.26105395600,321083.53168964000,323709.00814862600,323912.94161338900,320552.24244559000,318824.81315734200
