DATE,MEDDAYONMARNJ,MEDLISPRIMM34017,MEDLISPRIPERSQUFEENJ,MEDLISPRIPERSQUFEEMM34025,MEDLISPRIMM34009,MEDLISPRI34023,MEDLISPRI34003,NJSTHPI,CORESTICKM159SFRBATL,UNRATE,CORESTICKM159SFRBATL_normalized,UNRATE_normalized
1978-07-01,,,,,,,,76.48,7.912838518,6.2,1.3369083405407256,0.3004523855788155
1978-08-01,,,,,,,,,8.176594615,5.9,1.435316306111129,0.12497702694051231
1978-09-01,,,,,,,,,8.576148162,6.0,1.5843905915738397,0.18346881315327987
1978-10-01,,,,,,,,79.7,9.03646557,5.8,1.756136003919402,0.06648524072774424
1978-11-01,,,,,,,,,9.211524761,5.9,1.8214509635986489,0.12497702694051231
1978-12-01,,,,,,,,,9.058012586,6.0,1.7641752418092198,0.18346881315327987
1979-01-01,,,,,,,,85.14,9.070516336,5.9,1.7688404177558483,0.12497702694051231
1979-02-01,,,,,,,,,9.571356337,5.9,1.9557048964741865,0.12497702694051231
1979-03-01,,,,,,,,,9.675145162,5.8,1.9944287297177177,0.06648524072774424
1979-04-01,,,,,,,,87.12,9.918953512,5.8,2.0853941480927736,0.06648524072774424
1979-05-01,,,,,,,,,10.082376559,5.6,2.1463676374850826,-0.05049833169779138
1979-06-01,,,,,,,,,10.269173247,5.7,2.2160618824729785,0.007993454514976694
1979-07-01,,,,,,,,91.67,10.50434739,5.7,2.3038058596952116,0.007993454514976694
1979-08-01,,,,,,,,,10.93575743,6.0,2.464765871031163,0.18346881315327987
1979-09-01,,,,,,,,,10.98372295,5.9,2.4826619094333635,0.12497702694051231
1979-10-01,,,,,,,,94.2,11.257284188,6.0,2.584728194143744,0.18346881315327987
1979-11-01,,,,,,,,,11.926588317,5.9,2.8344470003890483,0.12497702694051231
1979-12-01,,,,,,,,,12.734186684,6.0,3.135763683485287,0.18346881315327987
1980-01-01,,,,,,,,100.0,13.469735746,6.3,3.410198616334017,0.35894417179158306
1980-02-01,,,,,,,,,13.599492679,6.3,3.458611206376192,0.35894417179158306
1980-03-01,,,,,,,,,14.331667424,6.3,3.7317871743140203,0.35894417179158306
1980-04-01,,,,,,,,101.65,14.755204998,6.9,3.8898099516982483,0.7098948890681899
1980-05-01,,,,,,,,,15.115272835,7.5,4.0241520340596875,1.0608456063447962
1980-06-01,,,,,,,,,15.774166719,7.6,4.269986755564612,1.1193373925575638
1980-07-01,,,,,,,,100.87,14.133410238,7.8,3.657816992938561,1.2363209649830995
1980-08-01,,,,,,,,,13.268359535,7.7,3.3350647200404797,1.1778291787703319
1980-09-01,,,,,,,,,13.087752647,7.5,3.2676799027102414,1.0608456063447962
1980-10-01,,,,,,,,103.84,13.084188753,7.5,3.2663502062139793,1.0608456063447962
1980-11-01,,,,,,,,,12.870601808,7.5,3.1866604588719585,1.0608456063447962
1980-12-01,,,,,,,,,12.685251999,7.2,3.1175060475426433,0.8853702477064931
1981-01-01,,,,,,,,104.33,12.018100571,7.5,2.8685904186581697,1.0608456063447962
1981-02-01,,,,,,,,,11.229271193,7.4,2.5742764856189404,1.0023538201320288
1981-03-01,,,,,,,,,10.319341471,7.4,2.2347797544625703,1.0023538201320288
1981-04-01,,,,,,,,105.94,9.710596634,7.2,2.0076557499674,0.8853702477064931
1981-05-01,,,,,,,,,9.603160634,7.5,1.9675711479078621,1.0608456063447962
1981-06-01,,,,,,,,,9.212167638,7.5,1.821690822386376,1.0608456063447962
1981-07-01,,,,,,,,107.65,11.238230349,7.2,2.577619165940707,0.8853702477064931
1981-08-01,,,,,,,,,11.81874206,7.4,2.7942093305627735,1.0023538201320288
1981-09-01,,,,,,,,,12.228963711,7.6,2.947263908511893,1.1193373925575638
1981-10-01,,,,,,,,105.94,11.266251913,7.9,2.588074071577792,1.2948127511958676
1981-11-01,,,,,,,,,10.524035314,8.3,2.3111514663719164,1.5287798960469388
1981-12-01,,,,,,,,,9.855791699,8.5,2.0618283401749067,1.6457634684724738
1982-01-01,,,,,,,,105.37,9.469843405,8.6,1.917830203790944,1.7042552546852414
1982-02-01,,,,,,,,,9.539828014,8.9,1.9439416115318995,1.8797306133235452
1982-03-01,,,,,,,,,8.890430545,9.0,1.7016500228341076,1.9382223995363126
1982-04-01,,,,,,,,109.01,9.081124943,9.3,1.7727985117839302,2.1136977581746166
1982-05-01,,,,,,,,,9.052945034,9.4,1.7622845272876815,2.172189544387384
1982-06-01,,,,,,,,,8.878235542,9.6,1.6971000410554689,2.2891731168129192
1982-07-01,,,,,,,,109.21,7.889386151,9.8,1.3281582121056643,2.4061566892384554
1982-08-01,,,,,,,,,7.329095724,9.8,1.1191126519204058,2.4061566892384554
1982-09-01,,,,,,,,,5.979568161,10.1,0.6156010233114416,2.581632047876758
1982-10-01,,,,,,,,109.69,5.978948458,10.4,0.6153698107928246,2.7571074065150616
1982-11-01,,,,,,,,,5.304532965,10.8,0.3637439436748017,2.991074551366133
1982-12-01,,,,,,,,,4.248605204,10.8,-0.03022496901092377,2.991074551366133
1983-01-01,,,,,,,,110.2,4.424606951,10.4,0.03544166033378776,2.7571074065150616
1983-02-01,,,,,,,,,4.356216055,10.4,0.009924870331784314,2.7571074065150616
1983-03-01,,,,,,,,,4.586331541,10.3,0.09578145177605915,2.698615620302294
1983-04-01,,,,,,,,113.8,4.187719488,10.2,-0.05294156025566525,2.6401238340895254
1983-05-01,,,,,,,,,3.285270905,10.1,-0.38964706240344316,2.581632047876758
1983-06-01,,,,,,,,,2.582464401,10.1,-0.651865676626747,2.581632047876758
1983-07-01,,,,,,,,117.7,2.370321394,9.4,-0.7310166876035958,2.172189544387384
1983-08-01,,,,,,,,,2.293245829,9.5,-0.7597737462388673,2.2306813306001514
1983-09-01,,,,,,,,,2.688915363,9.2,-0.6121485943580013,2.055205971961848
1983-10-01,,,,,,,,120.92,2.837489986,8.8,-0.5567150838112495,1.8212388271107776
1983-11-01,,,,,,,,,3.496604743,8.5,-0.3107979541162322,1.6457634684724738
1983-12-01,,,,,,,,,4.455576949,8.3,0.04699663302091935,1.5287798960469388
1984-01-01,,,,,,,,123.95,4.47100051,8.0,0.05275119671489517,1.353304537408635
1984-02-01,,,,,,,,,4.509240951,7.8,0.06701878728105767,1.2363209649830995
1984-03-01,,,,,,,,,4.638826514,7.8,0.11536743880862899,1.2363209649830995
1984-04-01,,,,,,,,130.24,4.632179596,7.7,0.11288745944461359,1.1778291787703319
1984-05-01,,,,,,,,,4.693964637,7.4,0.13593959077598478,1.0023538201320288
1984-06-01,,,,,,,,,4.773046608,7.2,0.16544524379377115,0.8853702477064931
1984-07-01,,,,,,,,134.99,4.88156286,7.5,0.20593289019174316,1.0608456063447962
1984-08-01,,,,,,,,,5.017877611,7.5,0.2567922161968065,1.0608456063447962
1984-09-01,,,,,,,,,5.122410713,7.3,0.2957937407855761,0.9438620339192607
1984-10-01,,,,,,,,138.28,5.086232886,7.4,0.2822957159272997,1.0023538201320288
1984-11-01,,,,,,,,,4.951399759,7.2,0.2319891870148484,0.8853702477064931
1984-12-01,,,,,,,,,5.03485707,7.3,0.2631272887721186,0.9438620339192607
1985-01-01,,,,,,,,142.29,4.71440976,7.3,0.14356771002384677,0.9438620339192607
1985-02-01,,,,,,,,,4.860092398,7.2,0.1979222147635401,0.8853702477064931
1985-03-01,,,,,,,,,4.95037523,7.2,0.2316069330472447,0.8853702477064931
1985-04-01,,,,,,,,148.56,4.742850309,7.3,0.15417893986319095,0.9438620339192607
1985-05-01,,,,,,,,,5.02421107,7.2,0.25915524333552514,0.8853702477064931
1985-06-01,,,,,,,,,5.042571195,7.4,0.26600544535708565,1.0023538201320288
1985-07-01,,,,,,,,155.07,4.934458147,7.4,0.22566823523642132,1.0023538201320288
1985-08-01,,,,,,,,,4.931448285,7.1,0.22454524926780633,0.826878461493725
1985-09-01,,,,,,,,,4.772256068,7.1,0.16515029162399442,0.826878461493725
1985-10-01,,,,,,,,161.98,4.87735108,7.1,0.20436146603910998,0.826878461493725
1985-11-01,,,,,,,,,5.134382326,7.0,0.3002603752760242,0.7683866752809575
1985-12-01,,,,,,,,,5.015425836,7.0,0.2558774536850365,0.7683866752809575
1986-01-01,,,,,,,,168.08,5.280952944,6.7,0.3549461872585116,0.5929113166426543
1986-02-01,,,,,,,,,5.109255446,7.2,0.29088548244868734,0.8853702477064931
1986-03-01,,,,,,,,,5.212476107,7.2,0.32939733248505726,0.8853702477064931
1986-04-01,,,,,,,,178.2,5.352667382,7.1,0.38170299791000073,0.826878461493725
1986-05-01,,,,,,,,,5.024657147,7.2,0.25932167562109915,0.8853702477064931
1986-06-01,,,,,,,,,5.026885723,7.2,0.26015316210718803,0.8853702477064931
1986-07-01,,,,,,,,189.31,4.960427947,7.0,0.23535762332389476,0.7683866752809575
1986-08-01,,,,,,,,,4.823456322,6.9,0.18425321622037982,0.7098948890681899
1986-09-01,,,,,,,,,4.947499067,7.0,0.2305338304623257,0.7683866752809575
1986-10-01,,,,,,,,199.21,4.881662479,7.0,0.20597005825433465,0.7683866752809575
1986-11-01,,,,,,,,,4.575152807,6.9,0.09161064214130536,0.7098948890681899
1986-12-01,,,,,,,,,4.654910621,6.6,0.1213684536321335,0.5344195304298862
1987-01-01,,,,,,,,210.27,4.492110038,6.6,0.06062720689346359,0.5344195304298862
1987-02-01,,,,,,,,,4.45173175,6.6,0.045561981025734125,0.5344195304298862
1987-03-01,,,,,,,,,4.276017854,6.6,-0.019997250493412232,0.5344195304298862
1987-04-01,,,,,,,,221.42,4.371203735,6.3,0.015516805889657743,0.35894417179158306
1987-05-01,,,,,,,,,4.429512321,6.3,0.037271864403231644,0.35894417179158306
1987-06-01,,,,,,,,,4.187984457,6.2,-0.05284269975338383,0.3004523855788155
1987-07-01,,,,,,,,230.12,4.178766144,6.1,-0.05628207210776465,0.2419605993660474
1987-08-01,,,,,,,,,4.293051178,6.0,-0.013642080771055066,0.18346881315327987
1987-09-01,,,,,,,,,4.305931321,5.9,-0.008836471788731159,0.12497702694051231
1987-10-01,,,,,,,,235.44,4.356981982,6.0,0.010210639338464073,0.18346881315327987
1987-11-01,,,,,,,,,4.329616016,5.8,3.3872149375105524e-07,0.06648524072774424
1987-12-01,,,,,,,,,4.291749243,5.7,-0.014127835512318505,0.007993454514976694
1988-01-01,,,,,,,,240.52,4.373233966,5.7,0.016274289430779312,0.007993454514976694
1988-02-01,,,,,,,,,4.375628463,5.7,0.017167681397883067,0.007993454514976694
1988-03-01,,,,,,,,,4.440936865,5.7,0.04153438627626953,0.007993454514976694
1988-04-01,,,,,,,,246.57,4.37597416,5.4,0.017296661690133188,-0.16748190412332647
1988-05-01,,,,,,,,,4.432652625,5.6,0.03844351856185624,-0.05049833169779138
1988-06-01,,,,,,,,,4.673118224,5.4,0.12816174936832123,-0.16748190412332647
1988-07-01,,,,,,,,247.32,4.70086963,5.4,0.13851585847609363,-0.16748190412332647
1988-08-01,,,,,,,,,4.674256215,5.6,0.12858633625151036,-0.05049833169779138
1988-09-01,,,,,,,,,4.721200474,5.4,0.14610133998391728,-0.16748190412332647
1988-10-01,,,,,,,,246.47,4.607887381,5.4,0.1038239819192056,-0.16748190412332647
1988-11-01,,,,,,,,,4.742903047,5.3,0.15419861652411884,-0.22597369033609455
1988-12-01,,,,,,,,,4.790034691,5.3,0.1717835340019826,-0.22597369033609455
1989-01-01,,,,,,,,246.02,4.748201473,5.4,0.15617547063030196,-0.16748190412332647
1989-02-01,,,,,,,,,4.783533199,5.2,0.16935781339051842,-0.2844654765488621
1989-03-01,,,,,,,,,4.750414948,5.0,0.15700132290089797,-0.40144904897439776
1989-04-01,,,,,,,,245.46,4.618488017,5.2,0.107779101950089,-0.2844654765488621
1989-05-01,,,,,,,,,4.742747969,5.2,0.15414075658966286,-0.2844654765488621
1989-06-01,,,,,,,,,4.74510822,5.3,0.15502137130070587,-0.22597369033609455
1989-07-01,,,,,,,,246.75,4.893807623,5.2,0.21050143753312175,-0.2844654765488621
1989-08-01,,,,,,,,,4.854148787,5.2,0.19570464074987898,-0.2844654765488621
1989-09-01,,,,,,,,,4.669891213,5.3,0.12695774464200246,-0.22597369033609455
1989-10-01,,,,,,,,247.5,4.802933382,5.3,0.17659606328289354,-0.22597369033609455
1989-11-01,,,,,,,,,4.797568826,5.4,0.17459453593185567,-0.16748190412332647
1989-12-01,,,,,,,,,4.829006386,5.4,0.18632395700414825,-0.16748190412332647
1990-01-01,,,,,,,,244.4,4.905908309,5.4,0.21501622943674273,-0.16748190412332647
1990-02-01,,,,,,,,,4.91755923,5.3,0.21936321305407883,-0.22597369033609455
1990-03-01,,,,,,,,,5.19152475,5.2,0.3215803362458796,-0.2844654765488621
1990-04-01,,,,,,,,239.17,5.276985365,5.4,0.3534658750228105,-0.16748190412332647
1990-05-01,,,,,,,,,5.166732439,5.4,0.31233027183012213,-0.16748190412332647
1990-06-01,,,,,,,,,5.370697673,5.2,0.3884301381586385,-0.2844654765488621
1990-07-01,,,,,,,,235.9,5.516605952,5.5,0.44286883003945143,-0.10899011791055893
1990-08-01,,,,,,,,,5.836270781,5.7,0.5621364634481334,0.007993454514976694
1990-09-01,,,,,,,,,5.930360317,5.9,0.5972414711599483,0.12497702694051231
1990-10-01,,,,,,,,231.99,5.798506168,5.9,0.5480464053294635,0.12497702694051231
1990-11-01,,,,,,,,,5.683108196,6.2,0.5049911744376052,0.3004523855788155
1990-12-01,,,,,,,,,5.651092078,6.3,0.49304589213445527,0.35894417179158306
1991-01-01,,,,,,,,230.9,5.815290409,6.4,0.554308641650216,0.4174359580043511
1991-02-01,,,,,,,,,5.8623588,6.6,0.5718699592980968,0.5344195304298862
1991-03-01,,,,,,,,,5.474284579,6.8,0.4270786349901359,0.6514031028554218
1991-04-01,,,,,,,,229.25,5.276160434,6.7,0.35315809149716215,0.5929113166426543
1991-05-01,,,,,,,,,5.222445891,6.9,0.3331170802815086,0.7098948890681899
1991-06-01,,,,,,,,,4.934653949,6.9,0.22574128938263371,0.7098948890681899
1991-07-01,,,,,,,,227.91,4.713410392,6.8,0.1431948436793159,0.6514031028554218
1991-08-01,,,,,,,,,4.393094508,6.9,0.02368430025356436,0.7098948890681899
1991-09-01,,,,,,,,,4.443594793,6.9,0.042526064914555475,0.7098948890681899
1991-10-01,,,,,,,,230.55,4.288991989,7.0,-0.015156572894267317,0.7683866752809575
1991-11-01,,,,,,,,,4.34967757,7.0,0.007485347552666886,0.7683866752809575
1991-12-01,,,,,,,,,4.346967664,7.3,0.00647427581108358,0.9438620339192607
1992-01-01,,,,,,,,232.42,4.052308746,7.3,-0.10346359856365085,0.9438620339192607
1992-02-01,,,,,,,,,3.861765064,7.4,-0.174555855050574,1.0023538201320288
1992-03-01,,,,,,,,,3.975844252,7.4,-0.13199266529802195,1.0023538201320288
1992-04-01,,,,,,,,230.48,4.066438773,7.4,-0.0981916551798174,1.0023538201320288
1992-05-01,,,,,,,,,3.926410529,7.6,-0.15043649338894505,1.1193373925575638
1992-06-01,,,,,,,,,3.860188559,7.8,-0.17514405244781397,1.2363209649830995
1992-07-01,,,,,,,,232.32,3.769367667,7.7,-0.209029522071704,1.1778291787703319
1992-08-01,,,,,,,,,3.628120085,7.6,-0.2617292979042175,1.1193373925575638
1992-09-01,,,,,,,,,3.349237754,7.6,-0.36578089382710444,1.1193373925575638
1992-10-01,,,,,,,,233.71,3.6359146,7.3,-0.25882114763780684,0.9438620339192607
1992-11-01,,,,,,,,,3.629469745,7.4,-0.26122573686307965,1.0023538201320288
1992-12-01,,,,,,,,,3.478262556,7.4,-0.3176414634315141,1.0023538201320288
1993-01-01,,,,,,,,233.58,3.528455109,7.3,-0.2989145142398348,0.9438620339192607
1993-02-01,,,,,,,,,3.561853788,7.1,-0.28645339546187165,0.826878461493725
1993-03-01,,,,,,,,,3.334428143,7.0,-0.37130639145910443,0.7683866752809575
1993-04-01,,,,,,,,235.21,3.404237829,7.1,-0.34526024786467346,0.826878461493725
1993-05-01,,,,,,,,,3.532736691,7.1,-0.2973170468112699,0.826878461493725
1993-06-01,,,,,,,,,3.569326945,7.0,-0.28366514455460184,0.7683866752809575
1993-07-01,,,,,,,,235.77,3.422616714,6.9,-0.3384030464468711,0.7098948890681899
1993-08-01,,,,,,,,,3.508810757,6.8,-0.3062438641098735,0.6514031028554218
1993-09-01,,,,,,,,,3.642383692,6.7,-0.2564075155358434,0.5929113166426543
1993-10-01,,,,,,,,237.25,3.424737275,6.8,-0.33761186058898385,0.6514031028554218
1993-11-01,,,,,,,,,3.436277096,6.6,-0.333306328619967,0.5344195304298862
1993-12-01,,,,,,,,,3.548475916,6.5,-0.2914447082017673,0.4759277442171187
1994-01-01,,,,,,,,237.86,3.375759896,6.6,-0.3558854257546096,0.5344195304298862
1994-02-01,,,,,,,,,3.415920384,6.6,-0.34090146153407974,0.5344195304298862
1994-03-01,,,,,,,,,3.570150943,6.5,-0.2833577091332547,0.4759277442171187
1994-04-01,,,,,,,,235.74,3.354397547,6.4,-0.3638557639906008,0.4174359580043511
1994-05-01,,,,,,,,,3.225532887,6.1,-0.4119354450624727,0.2419605993660474
1994-06-01,,,,,,,,,3.194738495,6.1,-0.4234248987743142,0.2419605993660474
1994-07-01,,,,,,,,233.55,3.233880147,6.1,-0.4088210644508761,0.2419605993660474
1994-08-01,,,,,,,,,3.306714086,6.0,-0.3816465655748602,0.18346881315327987
1994-09-01,,,,,,,,,3.254281644,5.9,-0.40120922215719557,0.12497702694051231
1994-10-01,,,,,,,,230.79,3.164264289,5.8,-0.43479489040272906,0.06648524072774424
1994-11-01,,,,,,,,,3.128282179,5.6,-0.44821989282847563,-0.05049833169779138
1994-12-01,,,,,,,,,2.901446577,5.5,-0.5328527425167149,-0.10899011791055893
1995-01-01,,,,,,,,230.63,3.144200833,5.6,-0.4422806088741822,-0.05049833169779138
1995-02-01,,,,,,,,,3.124100115,5.4,-0.44978022987776567,-0.16748190412332647
1995-03-01,,,,,,,,,3.167481169,5.4,-0.4335946655742424,-0.16748190412332647
1995-04-01,,,,,,,,233.19,3.306684647,5.8,-0.3816575493289094,0.06648524072774424
1995-05-01,,,,,,,,,3.355294523,5.6,-0.36352110032090956,-0.05049833169779138
1995-06-01,,,,,,,,,3.332283478,5.6,-0.3721065705710968,-0.05049833169779138
1995-07-01,,,,,,,,237.14,3.386948974,5.7,-0.3517107567512668,0.007993454514976694
1995-08-01,,,,,,,,,3.23814109,5.7,-0.40723129747748377,0.007993454514976694
1995-09-01,,,,,,,,,3.351697522,5.6,-0.3648631491098887,-0.05049833169779138
1995-10-01,,,,,,,,237.71,3.46411606,5.5,-0.3229195514345749,-0.10899011791055893
1995-11-01,,,,,,,,,3.37996065,5.6,-0.3543181154262278,-0.05049833169779138
1995-12-01,,,,,,,,,3.379829487,5.6,-0.3543670526228839,-0.05049833169779138
1996-01-01,,,,,,,,240.87,3.277075064,5.6,-0.3927049482613329,-0.05049833169779138
1996-02-01,,,,,,,,,3.259936249,5.5,-0.39909947690207753,-0.10899011791055893
1996-03-01,,,,,,,,,3.134500987,5.5,-0.4458996422237932,-0.10899011791055893
1996-04-01,,,,,,,,238.97,3.004778103,5.6,-0.49429952851102993,-0.05049833169779138
1996-05-01,,,,,,,,,3.047772222,5.6,-0.47825833048601596,-0.05049833169779138
1996-06-01,,,,,,,,,3.051784638,5.3,-0.47676128946943563,-0.22597369033609455
1996-07-01,,,,,,,,238.46,3.087421545,5.5,-0.46346508302347933,-0.10899011791055893
1996-08-01,,,,,,,,,3.083473301,5.1,-0.4649381813292051,-0.3429572627616302
1996-09-01,,,,,,,,,3.063090207,5.2,-0.47254315742410957,-0.2844654765488621
1996-10-01,,,,,,,,238.33,2.943741816,5.2,-0.517072298118859,-0.2844654765488621
1996-11-01,,,,,,,,,2.980390413,5.4,-0.5033986279637401,-0.16748190412332647
1996-12-01,,,,,,,,,3.05642197,5.4,-0.47503109095275625,-0.16748190412332647
1997-01-01,,,,,,,,240.14,2.91241515,5.3,-0.5287603444018745,-0.22597369033609455
1997-02-01,,,,,,,,,2.802464903,5.2,-0.5697830174103901,-0.2844654765488621
1997-03-01,,,,,,,,,2.854608076,5.2,-0.5503282877124618,-0.2844654765488621
1997-04-01,,,,,,,,241.01,2.910920374,5.1,-0.5293180485338989,-0.3429572627616302
1997-05-01,,,,,,,,,2.870203143,4.9,-0.5445097347619906,-0.4599408351871653
1997-06-01,,,,,,,,,2.828445596,5.0,-0.5600895651212504,-0.40144904897439776
1997-07-01,,,,,,,,243.74,2.752239262,4.9,-0.5885223118058461,-0.4599408351871653
1997-08-01,,,,,,,,,2.653670773,4.8,-0.6252984264897036,-0.5184326213999334
1997-09-01,,,,,,,,,2.544804261,4.9,-0.6659167556450136,-0.4599408351871653
1997-10-01,,,,,,,,246.17,2.618900715,4.7,-0.6382712097142935,-0.5769244076127009
1997-11-01,,,,,,,,,2.548580799,4.6,-0.6645077212162122,-0.635416193825469
1997-12-01,,,,,,,,,2.621535622,4.7,-0.6372881202604894,-0.5769244076127009
1998-01-01,,,,,,,,250.66,2.673178027,4.6,-0.6180202281775519,-0.635416193825469
1998-02-01,,,,,,,,,2.691552555,4.6,-0.6111646523657959,-0.635416193825469
1998-03-01,,,,,,,,,2.672304266,4.7,-0.6183462302809452,-0.5769244076127009
1998-04-01,,,,,,,,251.56,2.640497846,4.3,-0.6302132738104744,-0.8108915524637722
1998-05-01,,,,,,,,,2.611332031,4.4,-0.6410951019501772,-0.7523997662510041
1998-06-01,,,,,,,,,2.600204475,4.5,-0.6452468169633498,-0.6939079800382365
1998-07-01,,,,,,,,254.19,2.603335947,4.5,-0.6440784580428707,-0.6939079800382365
1998-08-01,,,,,,,,,2.633982138,4.5,-0.6326442984420332,-0.6939079800382365
1998-09-01,,,,,,,,,2.594217982,4.6,-0.6474803903431965,-0.635416193825469
1998-10-01,,,,,,,,256.08,2.535056337,4.5,-0.669553726999556,-0.6939079800382365
1998-11-01,,,,,,,,,2.523581703,4.4,-0.673834937559041,-0.7523997662510041
1998-12-01,,,,,,,,,2.437823,4.4,-0.7058316936081968,-0.7523997662510041
1999-01-01,,,,,,,,259.18,2.383116,4.3,-0.7262429926594564,-0.8108915524637722
1999-02-01,,,,,,,,,2.316234,4.4,-0.7511968103271468,-0.7523997662510041
1999-03-01,,,,,,,,,2.237507,4.2,-0.7805700229033896,-0.8693833386765397
1999-04-01,,,,,,,,262.8,2.226592,4.3,-0.7846424328170112,-0.8108915524637722
1999-05-01,,,,,,,,,2.153318,4.2,-0.8119811193960962,-0.8693833386765397
1999-06-01,,,,,,,,,2.070264,4.3,-0.8429687449541293,-0.8108915524637722
1999-07-01,,,,,,,,269.33,2.111144,4.3,-0.8277163292629839,-0.8108915524637722
1999-08-01,,,,,,,,,2.094839,4.2,-0.833799759738623,-0.8693833386765397
1999-09-01,,,,,,,,,2.070746,4.2,-0.8427889097201974,-0.8693833386765397
1999-10-01,,,,,,,,272.17,2.04962,4.1,-0.8506710656372997,-0.9278751248893078
1999-11-01,,,,,,,,,2.147821,4.1,-0.8140320618876379,-0.9278751248893078
1999-12-01,,,,,,,,,2.167848,4.0,-0.8065599452279859,-0.9863669111020753
2000-01-01,,,,,,,,279.32,2.335519,4.0,-0.7440015354591493,-0.9863669111020753
2000-02-01,,,,,,,,,2.379221,4.1,-0.7276962255145691,-0.9278751248893078
2000-03-01,,,,,,,,,2.483286,4.0,-0.6888693507861188,-0.9863669111020753
2000-04-01,,,,,,,,285.97,2.409239,3.8,-0.7164964453233558,-1.103350483527611
2000-05-01,,,,,,,,,2.558647,4.0,-0.6607520000302378,-0.9863669111020753
2000-06-01,,,,,,,,,2.701492,4.0,-0.6074562241153242,-0.9863669111020753
2000-07-01,,,,,,,,294.42,2.71297,4.0,-0.6031737576940188,-0.9863669111020753
2000-08-01,,,,,,,,,2.874818,4.1,-0.5427879217160221,-0.9278751248893078
2000-09-01,,,,,,,,,2.897082,3.9,-0.534481175557811,-1.0448586973148433
2000-10-01,,,,,,,,298.88,2.919941,3.9,-0.5259524336232736,-1.0448586973148433
2000-11-01,,,,,,,,,2.870145,3.9,-0.5445314280400123,-1.0448586973148433
2000-12-01,,,,,,,,,2.972089,3.9,-0.506495902961291,-1.0448586973148433
2001-01-01,,,,,,,,305.67,2.878468,4.2,-0.5414260988864555,-0.8693833386765397
2001-02-01,,,,,,,,,2.979742,4.2,-0.5036405522449423,-0.8693833386765397
2001-03-01,,,,,,,,,2.961886,4.3,-0.5103026641476109,-0.8108915524637722
2001-04-01,,,,,,,,314.36,3.091112,4.4,-0.4620881663466334,-0.7523997662510041
2001-05-01,,,,,,,,,3.07401,4.3,-0.4684689592319066,-0.8108915524637722
2001-06-01,,,,,,,,,3.200619,4.5,-0.421230869744621,-0.6939079800382365
2001-07-01,,,,,,,,323.44,3.207811,4.6,-0.4185475191171573,-0.635416193825469
2001-08-01,,,,,,,,,3.251713,4.9,-0.40216758874355973,-0.4599408351871653
2001-09-01,,,,,,,,,3.388746,5.0,-0.35104028249589025,-0.40144904897439776
2001-10-01,,,,,,,,329.86,3.484066,5.3,-0.31547618602622335,-0.22597369033609455
2001-11-01,,,,,,,,,3.601999,5.5,-0.2714751307497102,-0.10899011791055893
2001-12-01,,,,,,,,,3.564921,5.7,-0.2853090120852359,0.007993454514976694
2002-01-01,,,,,,,,339.38,3.557463,5.7,-0.2880916078832928,0.007993454514976694
2002-02-01,,,,,,,,,3.527436,5.7,-0.299294745993812,0.007993454514976694
2002-03-01,,,,,,,,,3.46848,5.7,-0.32129135605954506,0.007993454514976694
2002-04-01,,,,,,,,352.05,3.465822,5.9,-0.3222830615611855,0.12497702694051231
2002-05-01,,,,,,,,,3.452132,5.8,-0.3273908299274228,0.06648524072774424
2002-06-01,,,,,,,,,3.241692,5.8,-0.40590644533947384,0.06648524072774424
2002-07-01,,,,,,,,363.77,3.263706,5.8,-0.3976929747175347,0.06648524072774424
2002-08-01,,,,,,,,,3.146595,5.7,-0.4413873400307864,0.007993454514976694
2002-09-01,,,,,,,,,3.026606,5.7,-0.4861554933175978,0.007993454514976694
2002-10-01,,,,,,,,372.2,2.937194,5.7,-0.5195153023140924,0.007993454514976694
2002-11-01,,,,,,,,,2.824322,5.9,-0.5616280876343215,0.12497702694051231
2002-12-01,,,,,,,,,2.792164,6.0,-0.5736263064160204,0.18346881315327987
2003-01-01,,,,,,,,379.08,2.778159,5.8,-0.57885160195796,0.06648524072774424
2003-02-01,,,,,,,,,2.69562,5.9,-0.6096470799112735,0.12497702694051231
2003-03-01,,,,,,,,,2.619135,5.9,-0.6381837974782318,0.12497702694051231
2003-04-01,,,,,,,,385.74,2.450573,6.0,-0.701074641258341,0.18346881315327987
2003-05-01,,,,,,,,,2.338588,6.1,-0.7428564849758781,0.2419605993660474
2003-06-01,,,,,,,,,2.261697,6.3,-0.7715446820137417,0.35894417179158306
2003-07-01,,,,,,,,397.46,2.228217,6.2,-0.7840361418312454,0.3004523855788155
2003-08-01,,,,,,,,,2.155287,6.1,-0.8112464812724204,0.2419605993660474
2003-09-01,,,,,,,,,2.174311,6.1,-0.8041485860642905,0.2419605993660474
2003-10-01,,,,,,,,417.62,2.150681,6.0,-0.8129649897526898,0.18346881315327987
2003-11-01,,,,,,,,,2.025956,5.8,-0.8595001547986321,0.06648524072774424
2003-12-01,,,,,,,,,1.967767,5.7,-0.8812105955190835,0.007993454514976694
2004-01-01,,,,,,,,426.28,1.949813,5.7,-0.8879092714319707,0.007993454514976694
2004-02-01,,,,,,,,,2.037157,5.6,-0.8553210376715155,-0.05049833169779138
2004-03-01,,,,,,,,,2.126567,5.8,-0.8219619748793112,0.06648524072774424
2004-04-01,,,,,,,,439.69,2.247883,5.6,-0.7766987150459698,-0.05049833169779138
